frame,xmin,xmax,ymin,ymax,class_id
M005_G011_O001_0191.jpg,46,419,116,480,1
M005_G011_O001_0201.jpg,71,361,65,480,1
M005_G011_O001_0211.jpg,80,355,0,480,1
M005_G011_O001_0221.jpg,47,358,21,480,1
M005_G011_O001_0231.jpg,34,359,47,480,1
M005_G011_O001_0241.jpg,33,353,41,480,1
M005_G011_O001_0251.jpg,4,309,21,480,1
M005_G011_O001_0261.jpg,36,326,15,480,1
M005_G011_O001_0271.jpg,1,261,41,480,1
M005_G011_O001_0281.jpg,99,363,41,480,1
M005_G011_O001_0291.jpg,43,321,36,480,1
F001_G020_O001_0001.jpg,57,268,86,459,1
F001_G020_O001_0011.jpg,5,213,121,480,1
F001_G020_O001_0021.jpg,152,345,92,480,1
F001_G020_O001_0031.jpg,159,357,59,462,1
F001_G020_O001_0041.jpg,26,221,53,453,1
F001_G020_O001_0051.jpg,54,246,56,453,1
F001_G020_O001_0061.jpg,50,246,71,462,1
F001_G020_O001_0071.jpg,84,280,62,459,1
F001_G020_O001_0081.jpg,121,311,50,444,1
F001_G020_O001_0091.jpg,77,269,65,459,1
F001_G020_O001_0101.jpg,12,231,59,480,1
F001_G020_O001_0111.jpg,70,286,59,480,1
F001_G020_O001_0121.jpg,136,352,59,480,1
F001_G020_O001_0131.jpg,3,216,56,480,1
F001_G020_O001_0141.jpg,118,331,56,480,1
F001_G020_O001_0151.jpg,131,344,56,480,1
F001_G020_O001_0161.jpg,85,298,56,480,1
F001_G020_O001_0171.jpg,43,254,56,480,1
F001_G020_O001_0181.jpg,105,316,56,480,1
F001_G020_O001_0191.jpg,10,221,56,480,1
F001_G020_O001_0201.jpg,16,247,68,480,1
F001_G020_O001_0211.jpg,5,227,0,444,1
F001_G020_O001_0221.jpg,80,302,6,456,1
F001_G020_O001_0231.jpg,67,286,27,474,1
F001_G020_O001_0241.jpg,8,186,30,468,1
F001_G020_O001_0251.jpg,111,315,53,477,1
F001_G020_O001_0261.jpg,133,311,21,453,1
F001_G020_O001_0271.jpg,132,310,15,444,1
F001_G020_O001_0281.jpg,212,393,6,450,1
F001_G020_O001_0291.jpg,178,394,3,439,1
F002_G020_O001_0001.jpg,122,320,68,468,1
F002_G020_O001_0011.jpg,97,287,77,471,1
F002_G020_O001_0021.jpg,78,276,83,456,1
F002_G020_O001_0031.jpg,164,344,80,480,1
F002_G020_O001_0041.jpg,149,321,92,480,1
F002_G020_O001_0051.jpg,66,249,95,480,1
F002_G020_O001_0061.jpg,142,343,119,480,1
F002_G020_O001_0071.jpg,28,200,104,480,1
F002_G020_O001_0081.jpg,63,238,101,459,1
F002_G020_O001_0091.jpg,86,264,107,480,1
F002_G020_O001_0101.jpg,45,234,157,480,1
F002_G020_O001_0111.jpg,75,226,172,480,1
F002_G020_O001_0121.jpg,142,296,178,480,1
F002_G020_O001_0131.jpg,10,221,130,480,1
F002_G020_O001_0141.jpg,130,338,124,456,1
F002_G020_O001_0151.jpg,86,252,95,471,1
F002_G020_O001_0161.jpg,174,354,98,418,1
F002_G020_O001_0171.jpg,76,292,124,421,1
F002_G020_O001_0181.jpg,63,309,154,447,1
F002_G020_O001_0191.jpg,132,336,145,474,1
F002_G020_O001_0201.jpg,130,337,145,480,1
F002_G020_O001_0211.jpg,67,277,116,465,1
F002_G020_O001_0221.jpg,142,352,116,453,1
F002_G020_O001_0231.jpg,69,226,130,453,1
F002_G020_O001_0241.jpg,90,250,130,480,1
F002_G020_O001_0251.jpg,121,272,130,480,1
F002_G020_O001_0261.jpg,162,349,148,474,1
F002_G020_O001_0271.jpg,16,170,148,480,1
F002_G020_O001_0281.jpg,38,192,127,462,1
F002_G020_O001_0291.jpg,34,179,130,415,1
F003_G020_O001_0001.jpg,70,266,104,480,1
F003_G020_O001_0011.jpg,109,275,104,477,1
F003_G020_O001_0021.jpg,122,279,101,459,1
F003_G020_O001_0031.jpg,80,225,101,450,1
F003_G020_O001_0041.jpg,66,211,116,447,1
F003_G020_O001_0051.jpg,213,373,130,450,1
F003_G020_O001_0061.jpg,209,387,121,480,1
F003_G020_O001_0071.jpg,180,325,113,450,1
F003_G020_O001_0081.jpg,120,263,98,447,1
F003_G020_O001_0091.jpg,201,343,95,433,1
F003_G020_O001_0101.jpg,54,288,18,480,1
F003_G020_O001_0111.jpg,138,340,59,468,1
F003_G020_O001_0121.jpg,52,247,83,471,1
F003_G020_O001_0131.jpg,13,191,83,465,1
F003_G020_O001_0141.jpg,38,207,98,471,1
F003_G020_O001_0151.jpg,171,351,98,462,1
F003_G020_O001_0161.jpg,108,313,101,471,1
F003_G020_O001_0171.jpg,143,344,104,462,1
F003_G020_O001_0181.jpg,252,474,119,450,1
F003_G020_O001_0191.jpg,122,344,127,453,1
F003_G020_O001_0201.jpg,49,215,116,480,1
F003_G020_O001_0211.jpg,50,219,110,480,1
F003_G020_O001_0221.jpg,24,184,107,480,1
F003_G020_O001_0231.jpg,88,230,104,480,1
F003_G020_O001_0241.jpg,69,202,110,471,1
F003_G020_O001_0251.jpg,108,232,119,459,1
F003_G020_O001_0261.jpg,3,130,124,439,1
F003_G020_O001_0271.jpg,67,200,130,435,1
F003_G020_O001_0281.jpg,104,234,142,433,1
F003_G020_O001_0291.jpg,126,274,136,415,1
F004_G020_O001_0001.jpg,68,245,240,480,1
F004_G020_O001_0011.jpg,108,282,258,480,1
F004_G020_O001_0021.jpg,49,232,207,480,1
F004_G020_O001_0031.jpg,33,341,210,480,1
F004_G020_O001_0041.jpg,88,251,216,480,1
F004_G020_O001_0051.jpg,98,270,231,480,1
F004_G020_O001_0061.jpg,50,215,196,480,1
F004_G020_O001_0071.jpg,98,385,204,480,1
F004_G020_O001_0081.jpg,5,176,199,480,1
F004_G020_O001_0091.jpg,20,206,213,480,1
F004_G020_O001_0101.jpg,44,195,231,480,1
F004_G020_O001_0111.jpg,2,165,204,480,1
F004_G020_O001_0121.jpg,21,184,204,480,1
F004_G020_O001_0131.jpg,75,238,219,480,1
F004_G020_O001_0141.jpg,30,190,201,480,1
F004_G020_O001_0151.jpg,22,179,193,480,1
F004_G020_O001_0161.jpg,38,192,196,480,1
F004_G020_O001_0171.jpg,7,164,210,480,1
F004_G020_O001_0181.jpg,52,215,207,480,1
F004_G020_O001_0191.jpg,19,176,204,480,1
F004_G020_O001_0201.jpg,3,151,228,480,1
F004_G020_O001_0211.jpg,55,218,225,480,1
F004_G020_O001_0221.jpg,71,219,249,480,1
F004_G020_O001_0231.jpg,2,153,243,480,1
F004_G020_O001_0241.jpg,65,213,234,480,1
F004_G020_O001_0251.jpg,12,160,240,480,1
F004_G020_O001_0261.jpg,25,170,228,480,1
F004_G020_O001_0271.jpg,12,160,243,480,1
F004_G020_O001_0281.jpg,52,203,237,480,1
F004_G020_O001_0291.jpg,7,158,252,480,1
F005_G020_O001_0001.jpg,110,270,210,480,1
F005_G020_O001_0011.jpg,154,329,222,480,1
F005_G020_O001_0021.jpg,18,267,243,480,1
F005_G020_O001_0031.jpg,153,316,213,471,1
F005_G020_O001_0041.jpg,82,248,225,474,1
F005_G020_O001_0051.jpg,142,305,222,477,1
F005_G020_O001_0061.jpg,43,212,204,462,1
F005_G020_O001_0071.jpg,119,291,204,468,1
F005_G020_O001_0081.jpg,193,353,201,459,1
F005_G020_O001_0091.jpg,169,335,219,462,1
F005_G020_O001_0101.jpg,113,299,166,480,1
F005_G020_O001_0111.jpg,169,364,178,480,1
F005_G020_O001_0121.jpg,104,299,160,480,1
F005_G020_O001_0131.jpg,157,352,130,471,1
F005_G020_O001_0141.jpg,117,348,207,480,1
F005_G020_O001_0151.jpg,27,341,193,453,1
F005_G020_O001_0161.jpg,70,346,151,433,1
F005_G020_O001_0171.jpg,46,277,154,450,1
F005_G020_O001_0181.jpg,44,305,166,456,1
F005_G020_O001_0191.jpg,165,339,142,453,1
F005_G020_O001_0201.jpg,68,290,172,480,1
F005_G020_O001_0211.jpg,100,307,160,480,1
F005_G020_O001_0221.jpg,34,220,187,480,1
F005_G020_O001_0231.jpg,123,304,184,480,1
F005_G020_O001_0241.jpg,154,335,175,480,1
F005_G020_O001_0251.jpg,81,264,163,480,1
F005_G020_O001_0261.jpg,157,349,187,480,1
F005_G020_O001_0271.jpg,160,379,184,480,1
F005_G020_O001_0281.jpg,129,378,160,480,1
F005_G020_O001_0291.jpg,102,389,190,480,1
M001_G020_O001_0001.jpg,42,252,151,447,1
M001_G020_O001_0011.jpg,60,255,151,447,1
M001_G020_O001_0021.jpg,25,229,154,447,1
M001_G020_O001_0031.jpg,48,252,154,450,1
M001_G020_O001_0041.jpg,70,274,160,453,1
M001_G020_O001_0051.jpg,15,207,148,456,1
M001_G020_O001_0061.jpg,9,192,148,447,1
M001_G020_O001_0071.jpg,79,265,154,450,1
M001_G020_O001_0081.jpg,102,291,157,450,1
M001_G020_O001_0091.jpg,67,253,157,453,1
M001_G020_O001_0101.jpg,38,222,107,480,1
M001_G020_O001_0111.jpg,95,279,104,480,1
M001_G020_O001_0121.jpg,122,303,107,480,1
M001_G020_O001_0131.jpg,66,237,92,480,1
M001_G020_O001_0141.jpg,90,262,86,480,1
M001_G020_O001_0151.jpg,69,415,101,480,1
M001_G020_O001_0161.jpg,80,254,92,480,1
M001_G020_O001_0171.jpg,1,167,121,480,1
M001_G020_O001_0181.jpg,43,236,207,480,1
M001_G020_O001_0191.jpg,33,216,110,480,1
M001_G020_O001_0201.jpg,82,304,172,480,1
M001_G020_O001_0211.jpg,104,308,157,480,1
M001_G020_O001_0221.jpg,58,265,154,480,1
M001_G020_O001_0231.jpg,56,260,169,480,1
M001_G020_O001_0241.jpg,11,236,154,480,1
M001_G020_O001_0251.jpg,46,265,148,468,1
M001_G020_O001_0261.jpg,15,219,154,468,1
M001_G020_O001_0271.jpg,35,245,154,468,1
M001_G020_O001_0281.jpg,56,266,157,471,1
M001_G020_O001_0291.jpg,68,278,157,477,1
M002_G020_O001_0001.jpg,41,239,121,465,1
M002_G020_O001_0011.jpg,3,201,98,465,1
M002_G020_O001_0021.jpg,98,284,127,465,1
M002_G020_O001_0031.jpg,64,253,124,471,1
M002_G020_O001_0041.jpg,68,254,124,459,1
M002_G020_O001_0051.jpg,47,242,121,471,1
M002_G020_O001_0061.jpg,75,267,95,480,1
M002_G020_O001_0071.jpg,48,222,101,459,1
M002_G020_O001_0081.jpg,90,270,110,480,1
M002_G020_O001_0091.jpg,76,256,101,462,1
M002_G020_O001_0101.jpg,20,191,187,480,1
M002_G020_O001_0111.jpg,78,256,175,480,1
M002_G020_O001_0121.jpg,85,257,136,480,1
M002_G020_O001_0131.jpg,118,296,136,480,1
M002_G020_O001_0141.jpg,87,262,142,480,1
M002_G020_O001_0151.jpg,92,264,157,480,1
M002_G020_O001_0161.jpg,18,187,136,480,1
M002_G020_O001_0171.jpg,38,209,101,471,1
M002_G020_O001_0181.jpg,11,192,119,480,1
M002_G020_O001_0191.jpg,40,206,119,480,1
M002_G020_O001_0201.jpg,5,230,157,480,1
M002_G020_O001_0211.jpg,55,260,92,459,1
M002_G020_O001_0221.jpg,4,208,101,456,1
M002_G020_O001_0231.jpg,109,305,98,456,1
M002_G020_O001_0241.jpg,5,221,86,465,1
M002_G020_O001_0251.jpg,28,250,98,468,1
M002_G020_O001_0261.jpg,41,263,101,474,1
M002_G020_O001_0271.jpg,12,231,110,468,1
M002_G020_O001_0281.jpg,13,232,95,462,1
M002_G020_O001_0291.jpg,49,247,86,465,1
M003_G020_O001_0001.jpg,143,368,59,480,1
M003_G020_O001_0011.jpg,153,378,50,480,1
M003_G020_O001_0021.jpg,60,297,41,480,1
M003_G020_O001_0031.jpg,121,361,39,480,1
M003_G020_O001_0041.jpg,15,294,36,480,1
M003_G020_O001_0051.jpg,45,309,36,480,1
M003_G020_O001_0061.jpg,122,371,36,480,1
M003_G020_O001_0071.jpg,102,345,39,480,1
M003_G020_O001_0081.jpg,4,220,39,480,1
M003_G020_O001_0091.jpg,26,251,56,480,1
M003_G020_O001_0101.jpg,103,301,77,480,1
M003_G020_O001_0111.jpg,11,212,74,480,1
M003_G020_O001_0121.jpg,44,269,71,480,1
M003_G020_O001_0131.jpg,1,209,65,480,1
M003_G020_O001_0141.jpg,8,224,71,480,1
M003_G020_O001_0151.jpg,21,220,56,480,1
M003_G020_O001_0161.jpg,71,270,62,480,1
M003_G020_O001_0171.jpg,32,236,56,480,1
M003_G020_O001_0181.jpg,8,212,59,480,1
M003_G020_O001_0191.jpg,68,272,62,480,1
M003_G020_O001_0201.jpg,12,312,74,427,1
M003_G020_O001_0211.jpg,83,320,44,433,1
M003_G020_O001_0221.jpg,2,251,53,436,1
M003_G020_O001_0231.jpg,49,295,47,430,1
M003_G020_O001_0241.jpg,15,261,101,465,1
M003_G020_O001_0251.jpg,60,300,83,444,1
M003_G020_O001_0261.jpg,68,299,83,433,1
M003_G020_O001_0271.jpg,22,250,53,427,1
M003_G020_O001_0281.jpg,13,244,92,441,1
M003_G020_O001_0291.jpg,36,273,104,444,1
M004_G020_O001_0001.jpg,11,136,228,480,1
M004_G020_O001_0011.jpg,19,155,228,480,1
M004_G020_O001_0021.jpg,79,209,231,480,1
M004_G020_O001_0031.jpg,111,229,234,480,1
M004_G020_O001_0041.jpg,93,235,258,480,1
M004_G020_O001_0051.jpg,59,180,246,480,1
M004_G020_O001_0061.jpg,49,171,237,480,1
M004_G020_O001_0071.jpg,75,199,240,480,1
M004_G020_O001_0081.jpg,34,158,240,480,1
M004_G020_O001_0091.jpg,145,302,243,480,1
M004_G020_O001_0101.jpg,25,179,175,480,1
M004_G020_O001_0111.jpg,142,293,181,480,1
M004_G020_O001_0121.jpg,45,196,181,480,1
M004_G020_O001_0131.jpg,91,245,184,480,1
M004_G020_O001_0141.jpg,115,266,199,480,1
M004_G020_O001_0151.jpg,155,312,231,480,1
M004_G020_O001_0161.jpg,192,344,193,480,1
M004_G020_O001_0171.jpg,79,233,175,480,1
M004_G020_O001_0181.jpg,32,194,166,480,1
M004_G020_O001_0191.jpg,86,246,172,480,1
M004_G020_O001_0201.jpg,46,203,184,480,1
M004_G020_O001_0211.jpg,49,209,178,480,1
M004_G020_O001_0221.jpg,22,188,178,480,1
M004_G020_O001_0231.jpg,18,184,196,480,1
M004_G020_O001_0241.jpg,2,171,204,480,1
M004_G020_O001_0251.jpg,67,241,219,480,1
M004_G020_O001_0261.jpg,82,253,213,480,1
M004_G020_O001_0271.jpg,56,222,196,480,1
M004_G020_O001_0281.jpg,19,179,178,480,1
M004_G020_O001_0291.jpg,19,176,175,480,1
M005_G020_O001_0001.jpg,154,388,44,480,1
M005_G020_O001_0011.jpg,56,296,50,480,1
M005_G020_O001_0021.jpg,89,326,44,480,1
M005_G020_O001_0031.jpg,143,383,50,480,1
M005_G020_O001_0041.jpg,155,389,41,480,1
M005_G020_O001_0051.jpg,23,266,44,480,1
M005_G020_O001_0061.jpg,109,352,50,480,1
M005_G020_O001_0071.jpg,56,305,74,480,1
M005_G020_O001_0081.jpg,25,265,47,480,1
M005_G020_O001_0091.jpg,82,337,74,480,1
M005_G020_O001_0101.jpg,27,303,33,480,1
M005_G020_O001_0111.jpg,109,379,41,480,1
M005_G020_O001_0121.jpg,32,317,44,480,1
M005_G020_O001_0131.jpg,109,396,56,480,1
M005_G020_O001_0141.jpg,51,323,50,480,1
M005_G020_O001_0151.jpg,38,311,50,480,1
M005_G020_O001_0161.jpg,113,388,39,480,1
M005_G020_O001_0171.jpg,81,357,59,480,1
M005_G020_O001_0181.jpg,126,396,47,480,1
M005_G020_O001_0191.jpg,52,334,53,480,1
M005_G020_O001_0201.jpg,171,420,47,480,1
M005_G020_O001_0211.jpg,161,416,65,480,1
M005_G020_O001_0221.jpg,125,371,47,480,1
M005_G020_O001_0231.jpg,130,387,74,480,1
M005_G020_O001_0241.jpg,154,406,53,480,1
M005_G020_O001_0251.jpg,204,465,92,480,1
M005_G020_O001_0261.jpg,176,434,62,480,1
M005_G020_O001_0271.jpg,84,363,80,480,1
M005_G020_O001_0281.jpg,120,360,59,480,1
M005_G020_O001_0291.jpg,158,406,56,480,1
CARDS_COURTYARD_B_Tframe_0011.jpg,208,326,302,367,1
CARDS_COURTYARD_B_Tframe_0011.jpg,120,192,287,362,1
CARDS_COURTYARD_B_Tframe_0036.jpg,301,406,319,376,1
CARDS_COURTYARD_B_Tframe_0036.jpg,124,205,306,474,1
CARDS_COURTYARD_B_Tframe_0099.jpg,168,283,413,479,1
CARDS_COURTYARD_B_Tframe_0099.jpg,129,249,270,347,1
CARDS_COURTYARD_B_Tframe_0099.jpg,36,120,250,330,1
CARDS_COURTYARD_B_Tframe_0113.jpg,96,210,282,350,1
CARDS_COURTYARD_B_Tframe_0113.jpg,11,91,263,341,1
CARDS_COURTYARD_B_Tframe_0176.jpg,130,245,288,361,1
CARDS_COURTYARD_B_Tframe_0176.jpg,15,123,258,346,1
CARDS_COURTYARD_B_Tframe_0183.jpg,231,358,296,370,1
CARDS_COURTYARD_B_Tframe_0183.jpg,137,233,262,360,1
CARDS_COURTYARD_B_Tframe_0184.jpg,283,406,296,376,1
CARDS_COURTYARD_B_Tframe_0184.jpg,178,281,262,363,1
CARDS_COURTYARD_B_Tframe_0187.jpg,135,261,306,378,1
CARDS_COURTYARD_B_Tframe_0187.jpg,42,138,258,353,1
CARDS_COURTYARD_B_Tframe_0189.jpg,268,393,302,370,1
CARDS_COURTYARD_B_Tframe_0189.jpg,176,273,256,348,1
CARDS_COURTYARD_B_Tframe_0206.jpg,192,315,292,364,1
CARDS_COURTYARD_B_Tframe_0206.jpg,84,163,241,325,1
CARDS_COURTYARD_B_Tframe_0229.jpg,329,450,291,353,1
CARDS_COURTYARD_B_Tframe_0229.jpg,243,320,262,345,1
CARDS_COURTYARD_B_Tframe_0241.jpg,259,385,268,341,1
CARDS_COURTYARD_B_Tframe_0241.jpg,179,260,255,341,1
CARDS_COURTYARD_B_Tframe_0295.jpg,198,315,278,348,1
CARDS_COURTYARD_B_Tframe_0295.jpg,110,189,256,341,1
CARDS_COURTYARD_B_Tframe_0316.jpg,291,407,286,351,1
CARDS_COURTYARD_B_Tframe_0316.jpg,175,261,246,331,1
CARDS_COURTYARD_B_Tframe_0324.jpg,13,119,421,479,1
CARDS_COURTYARD_B_Tframe_0324.jpg,132,243,304,370,1
CARDS_COURTYARD_B_Tframe_0324.jpg,10,98,258,348,1
CARDS_COURTYARD_B_Tframe_0333.jpg,152,272,306,381,1
CARDS_COURTYARD_B_Tframe_0333.jpg,48,147,258,349,1
CARDS_COURTYARD_B_Tframe_0381.jpg,92,211,285,356,1
CARDS_COURTYARD_B_Tframe_0381.jpg,1,79,252,334,1
CARDS_COURTYARD_B_Tframe_0384.jpg,102,217,286,355,1
CARDS_COURTYARD_B_Tframe_0384.jpg,7,97,247,338,1
CARDS_COURTYARD_B_Tframe_0484.jpg,307,431,237,301,1
CARDS_COURTYARD_B_Tframe_0484.jpg,226,305,207,287,1
CARDS_COURTYARD_B_Tframe_0580.jpg,348,461,242,319,1
CARDS_COURTYARD_B_Tframe_0580.jpg,237,326,271,443,1
CARDS_COURTYARD_B_Tframe_0611.jpg,320,446,235,304,1
CARDS_COURTYARD_B_Tframe_0611.jpg,229,321,212,298,1
CARDS_COURTYARD_B_Tframe_0647.jpg,241,359,253,321,1
CARDS_COURTYARD_B_Tframe_0647.jpg,141,239,224,310,1
CARDS_COURTYARD_B_Tframe_0649.jpg,125,239,257,325,1
CARDS_COURTYARD_B_Tframe_0649.jpg,22,122,227,312,1
CARDS_COURTYARD_B_Tframe_0752.jpg,170,283,242,317,1
CARDS_COURTYARD_B_Tframe_0752.jpg,86,171,224,303,1
CARDS_COURTYARD_B_Tframe_0781.jpg,147,260,260,331,1
CARDS_COURTYARD_B_Tframe_0781.jpg,38,138,213,297,1
CARDS_COURTYARD_B_Tframe_0815.jpg,204,315,261,337,1
CARDS_COURTYARD_B_Tframe_0815.jpg,98,199,219,310,1
CARDS_COURTYARD_B_Tframe_0831.jpg,264,375,253,327,1
CARDS_COURTYARD_B_Tframe_0831.jpg,174,257,231,307,1
CARDS_COURTYARD_B_Tframe_0906.jpg,312,421,266,338,1
CARDS_COURTYARD_B_Tframe_0906.jpg,212,308,244,323,1
CARDS_COURTYARD_B_Tframe_0912.jpg,247,337,266,335,1
CARDS_COURTYARD_B_Tframe_0912.jpg,131,247,231,317,1
CARDS_COURTYARD_B_Tframe_0941.jpg,315,437,269,344,1
CARDS_COURTYARD_B_Tframe_0941.jpg,227,328,247,317,1
CARDS_COURTYARD_B_Tframe_0954.jpg,211,331,268,341,1
CARDS_COURTYARD_B_Tframe_0954.jpg,124,229,250,325,1
CARDS_COURTYARD_B_Tframe_0988.jpg,215,319,254,331,1
CARDS_COURTYARD_B_Tframe_0988.jpg,128,224,247,316,1
CARDS_COURTYARD_B_Tframe_1009.jpg,308,400,246,328,1
CARDS_COURTYARD_B_Tframe_1009.jpg,164,247,245,334,1
CARDS_COURTYARD_B_Tframe_1024.jpg,191,276,237,326,1
CARDS_COURTYARD_B_Tframe_1024.jpg,96,204,216,300,1
CARDS_COURTYARD_B_Tframe_1051.jpg,293,446,373,479,1
CARDS_COURTYARD_B_Tframe_1051.jpg,252,346,230,319,1
CARDS_COURTYARD_B_Tframe_1051.jpg,159,268,232,298,1
CARDS_COURTYARD_B_Tframe_1087.jpg,121,238,251,338,1
CARDS_COURTYARD_B_Tframe_1087.jpg,21,106,247,328,1
CARDS_COURTYARD_B_Tframe_1106.jpg,365,443,273,365,1
CARDS_COURTYARD_B_Tframe_1106.jpg,184,274,275,383,1
CARDS_COURTYARD_B_Tframe_1133.jpg,206,304,313,396,1
CARDS_COURTYARD_B_Tframe_1133.jpg,85,194,297,383,1
CARDS_COURTYARD_B_Tframe_1164.jpg,178,267,290,382,1
CARDS_COURTYARD_B_Tframe_1164.jpg,46,172,257,353,1
CARDS_COURTYARD_B_Tframe_1196.jpg,237,326,271,364,1
CARDS_COURTYARD_B_Tframe_1196.jpg,85,195,263,376,1
CARDS_COURTYARD_B_Tframe_1232.jpg,253,331,294,410,1
CARDS_COURTYARD_B_Tframe_1232.jpg,49,156,283,384,1
CARDS_COURTYARD_B_Tframe_1262.jpg,340,371,459,478,1
CARDS_COURTYARD_B_Tframe_1262.jpg,292,390,313,420,1
CARDS_COURTYARD_B_Tframe_1262.jpg,52,143,301,403,1
CARDS_COURTYARD_B_Tframe_1279.jpg,112,243,373,477,1
CARDS_COURTYARD_B_Tframe_1279.jpg,348,472,368,479,1
CARDS_COURTYARD_B_Tframe_1279.jpg,308,408,307,391,1
CARDS_COURTYARD_B_Tframe_1279.jpg,95,215,274,393,1
CARDS_COURTYARD_B_Tframe_1294.jpg,115,246,415,479,1
CARDS_COURTYARD_B_Tframe_1294.jpg,295,389,273,382,1
CARDS_COURTYARD_B_Tframe_1294.jpg,27,116,272,375,1
CARDS_COURTYARD_B_Tframe_1317.jpg,147,284,421,479,1
CARDS_COURTYARD_B_Tframe_1317.jpg,280,404,301,404,1
CARDS_COURTYARD_B_Tframe_1317.jpg,175,264,286,373,1
CARDS_COURTYARD_B_Tframe_1338.jpg,67,182,374,479,1
CARDS_COURTYARD_B_Tframe_1338.jpg,207,247,427,476,1
CARDS_COURTYARD_B_Tframe_1338.jpg,161,288,288,387,1
CARDS_COURTYARD_B_Tframe_1338.jpg,68,157,257,368,1
CARDS_COURTYARD_B_Tframe_1340.jpg,197,317,371,478,1
CARDS_COURTYARD_B_Tframe_1340.jpg,334,365,435,479,1
CARDS_COURTYARD_B_Tframe_1340.jpg,292,424,289,393,1
CARDS_COURTYARD_B_Tframe_1340.jpg,207,288,264,372,1
CARDS_COURTYARD_B_Tframe_1344.jpg,225,358,345,477,1
CARDS_COURTYARD_B_Tframe_1344.jpg,330,381,422,479,1
CARDS_COURTYARD_B_Tframe_1344.jpg,305,437,275,378,1
CARDS_COURTYARD_B_Tframe_1344.jpg,210,299,247,353,1
CARDS_COURTYARD_B_Tframe_1362.jpg,81,261,371,477,1
CARDS_COURTYARD_B_Tframe_1362.jpg,216,305,428,479,1
CARDS_COURTYARD_B_Tframe_1362.jpg,273,399,277,380,1
CARDS_COURTYARD_B_Tframe_1362.jpg,172,257,252,367,1
CARDS_COURTYARD_B_Tframe_1370.jpg,18,206,335,476,1
CARDS_COURTYARD_B_Tframe_1370.jpg,326,425,422,479,1
CARDS_COURTYARD_B_Tframe_1370.jpg,306,430,275,374,1
CARDS_COURTYARD_B_Tframe_1370.jpg,204,301,247,358,1
CARDS_COURTYARD_B_Tframe_1377.jpg,53,210,359,476,1
CARDS_COURTYARD_B_Tframe_1377.jpg,368,473,422,478,1
CARDS_COURTYARD_B_Tframe_1377.jpg,331,446,268,376,1
CARDS_COURTYARD_B_Tframe_1377.jpg,229,313,246,364,1
CARDS_COURTYARD_B_Tframe_1379.jpg,40,187,354,461,1
CARDS_COURTYARD_B_Tframe_1379.jpg,335,435,424,479,1
CARDS_COURTYARD_B_Tframe_1379.jpg,296,424,269,370,1
CARDS_COURTYARD_B_Tframe_1379.jpg,198,289,253,359,1
CARDS_COURTYARD_B_Tframe_1433.jpg,268,384,251,355,1
CARDS_COURTYARD_B_Tframe_1433.jpg,129,221,231,330,1
CARDS_COURTYARD_B_Tframe_1444.jpg,148,309,325,475,1
CARDS_COURTYARD_B_Tframe_1444.jpg,163,297,260,345,1
CARDS_COURTYARD_B_Tframe_1444.jpg,19,112,233,332,1
CARDS_COURTYARD_B_Tframe_1470.jpg,196,365,338,478,1
CARDS_COURTYARD_B_Tframe_1470.jpg,223,331,234,341,1
CARDS_COURTYARD_B_Tframe_1470.jpg,58,151,217,323,1
CARDS_COURTYARD_B_Tframe_1475.jpg,195,307,229,330,1
CARDS_COURTYARD_B_Tframe_1475.jpg,36,130,205,310,1
CARDS_COURTYARD_B_Tframe_1613.jpg,339,477,188,268,1
CARDS_COURTYARD_B_Tframe_1613.jpg,274,354,184,256,1
CARDS_COURTYARD_B_Tframe_1697.jpg,214,344,218,302,1
CARDS_COURTYARD_B_Tframe_1697.jpg,111,213,199,286,1
CARDS_COURTYARD_B_Tframe_1758.jpg,64,235,406,479,1
CARDS_COURTYARD_B_Tframe_1758.jpg,194,317,227,297,1
CARDS_COURTYARD_B_Tframe_1758.jpg,81,183,209,290,1
CARDS_COURTYARD_B_Tframe_1761.jpg,179,351,375,475,1
CARDS_COURTYARD_B_Tframe_1761.jpg,283,408,232,306,1
CARDS_COURTYARD_B_Tframe_1761.jpg,165,273,212,293,1
CARDS_COURTYARD_B_Tframe_1788.jpg,130,311,389,476,1
CARDS_COURTYARD_B_Tframe_1788.jpg,255,379,232,312,1
CARDS_COURTYARD_B_Tframe_1788.jpg,140,261,210,293,1
CARDS_COURTYARD_B_Tframe_1804.jpg,110,265,338,477,1
CARDS_COURTYARD_B_Tframe_1804.jpg,140,266,247,321,1
CARDS_COURTYARD_B_Tframe_1804.jpg,24,129,215,290,1
CARDS_COURTYARD_B_Tframe_1812.jpg,138,312,399,477,1
CARDS_COURTYARD_B_Tframe_1812.jpg,221,354,239,316,1
CARDS_COURTYARD_B_Tframe_1812.jpg,118,222,212,292,1
CARDS_COURTYARD_B_Tframe_1849.jpg,1,76,442,479,1
CARDS_COURTYARD_B_Tframe_1849.jpg,241,416,354,474,1
CARDS_COURTYARD_B_Tframe_1849.jpg,348,479,227,304,1
CARDS_COURTYARD_B_Tframe_1849.jpg,217,319,196,282,1
CARDS_COURTYARD_B_Tframe_1887.jpg,83,236,415,479,1
CARDS_COURTYARD_B_Tframe_1887.jpg,185,305,245,325,1
CARDS_COURTYARD_B_Tframe_1887.jpg,5,83,235,348,1
CARDS_COURTYARD_B_Tframe_1914.jpg,252,389,343,478,1
