frame,xmin,xmax,ymin,ymax,class_id
CHESS_LIVINGROOM_B_Sframe_1557.jpg,183,255,96,152,1
CHESS_LIVINGROOM_B_Sframe_1557.jpg,20,109,118,171,1
CHESS_LIVINGROOM_B_Sframe_1572.jpg,161,243,100,150,1
CHESS_LIVINGROOM_B_Sframe_1572.jpg,23,109,120,177,1
CHESS_LIVINGROOM_B_Sframe_1613.jpg,201,286,90,157,1
CHESS_LIVINGROOM_B_Sframe_1613.jpg,72,155,101,157,1
CHESS_LIVINGROOM_B_Sframe_1674.jpg,186,282,120,195,1
CHESS_LIVINGROOM_B_Sframe_1674.jpg,70,155,127,180,1
CHESS_LIVINGROOM_B_Sframe_1745.jpg,132,201,127,178,1
CHESS_LIVINGROOM_B_Sframe_1745.jpg,59,142,135,188,1
CHESS_LIVINGROOM_B_Sframe_1746.jpg,176,243,125,176,1
CHESS_LIVINGROOM_B_Sframe_1746.jpg,105,187,135,185,1
CHESS_LIVINGROOM_B_Sframe_1804.jpg,217,293,124,179,1
CHESS_LIVINGROOM_B_Sframe_1804.jpg,49,121,115,175,1
CHESS_LIVINGROOM_B_Sframe_1822.jpg,182,268,72,132,1
CHESS_LIVINGROOM_B_Sframe_1822.jpg,1,76,116,175,1
CHESS_LIVINGROOM_B_Sframe_1852.jpg,205,296,75,175,1
CHESS_LIVINGROOM_B_Sframe_1852.jpg,27,94,126,184,1
CHESS_LIVINGROOM_B_Sframe_2043.jpg,197,283,138,192,1
CHESS_LIVINGROOM_B_Sframe_2043.jpg,0,84,210,299,1
CHESS_LIVINGROOM_B_Sframe_2631.jpg,216,294,144,221,1
CHESS_LIVINGROOM_B_Sframe_2631.jpg,1,76,113,173,1
CHESS_LIVINGROOM_B_Sframe_2648.jpg,202,296,111,192,1
CHESS_LIVINGROOM_B_Sframe_2648.jpg,4,81,86,146,1
CHESS_LIVINGROOM_B_Sframe_2658.jpg,175,273,114,216,1
CHESS_LIVINGROOM_B_Sframe_2658.jpg,9,82,114,179,1
CHESS_LIVINGROOM_B_Sframe_2667.jpg,203,298,110,199,1
CHESS_LIVINGROOM_B_Sframe_2667.jpg,25,100,138,197,1
CHESS_LIVINGROOM_H_Tframe_1063.jpg,34,261,137,257,1
CHESS_LIVINGROOM_H_Tframe_1083.jpg,82,280,90,215,1
CHESS_LIVINGROOM_H_Tframe_1083.jpg,237,270,223,258,1
CHESS_LIVINGROOM_H_Tframe_1083.jpg,44,94,126,172,1
CHESS_LIVINGROOM_H_Tframe_1089.jpg,81,279,66,210,1
CHESS_LIVINGROOM_H_Tframe_1089.jpg,188,267,212,258,1
CHESS_LIVINGROOM_H_Tframe_1089.jpg,4,85,124,179,1
CHESS_LIVINGROOM_H_Tframe_1350.jpg,52,217,155,272,1
CHESS_LIVINGROOM_H_Tframe_1350.jpg,223,297,171,248,1
CHESS_LIVINGROOM_H_Tframe_1350.jpg,7,86,131,193,1
CHESS_LIVINGROOM_S_Bframe_0029.jpg,190,275,91,143,1
CHESS_LIVINGROOM_S_Bframe_0029.jpg,51,150,46,94,1
CHESS_LIVINGROOM_S_Bframe_0155.jpg,169,251,105,158,1
CHESS_LIVINGROOM_S_Bframe_0155.jpg,82,176,106,162,1
CHESS_LIVINGROOM_S_Bframe_0163.jpg,192,278,107,157,1
CHESS_LIVINGROOM_S_Bframe_0163.jpg,112,199,106,162,1
CHESS_LIVINGROOM_S_Bframe_0164.jpg,165,251,110,159,1
CHESS_LIVINGROOM_S_Bframe_0164.jpg,78,173,108,165,1
CHESS_LIVINGROOM_S_Bframe_0296.jpg,33,299,190,299,1
CHESS_LIVINGROOM_S_Bframe_0296.jpg,104,206,111,167,1
CHESS_LIVINGROOM_S_Bframe_0296.jpg,14,112,103,159,1
CHESS_LIVINGROOM_S_Bframe_0313.jpg,37,272,109,225,1
CHESS_LIVINGROOM_S_Bframe_0313.jpg,174,235,31,93,1
CHESS_LIVINGROOM_S_Bframe_0313.jpg,65,163,17,79,1
CHESS_LIVINGROOM_S_Bframe_0361.jpg,145,243,97,151,1
CHESS_LIVINGROOM_S_Bframe_0361.jpg,53,154,77,136,1
CHESS_LIVINGROOM_S_Bframe_0398.jpg,197,300,96,158,1
CHESS_LIVINGROOM_S_Bframe_0398.jpg,1,121,84,208,1
CHESS_LIVINGROOM_S_Bframe_0458.jpg,155,242,122,177,1
CHESS_LIVINGROOM_S_Bframe_0458.jpg,22,150,52,155,1
CHESS_LIVINGROOM_S_Bframe_0466.jpg,143,236,114,165,1
CHESS_LIVINGROOM_S_Bframe_0466.jpg,10,141,74,199,1
CHESS_LIVINGROOM_S_Bframe_0501.jpg,197,290,115,171,1
CHESS_LIVINGROOM_S_Bframe_0501.jpg,75,206,113,233,1
CHESS_LIVINGROOM_S_Bframe_0515.jpg,12,198,206,299,1
CHESS_LIVINGROOM_S_Bframe_0515.jpg,151,246,125,181,1
CHESS_LIVINGROOM_S_Bframe_0515.jpg,58,172,76,131,1
CHESS_LIVINGROOM_S_Bframe_1416.jpg,135,225,69,126,1
CHESS_LIVINGROOM_S_Bframe_1416.jpg,30,137,72,125,1
CHESS_LIVINGROOM_S_Bframe_1547.jpg,130,227,54,111,1
CHESS_LIVINGROOM_S_Bframe_1547.jpg,28,132,52,106,1
CHESS_LIVINGROOM_S_Bframe_1570.jpg,153,256,81,141,1
CHESS_LIVINGROOM_S_Bframe_1570.jpg,52,152,88,136,1
CHESS_LIVINGROOM_S_Bframe_1578.jpg,106,200,86,142,1
CHESS_LIVINGROOM_S_Bframe_1578.jpg,6,105,91,139,1
CHESS_LIVINGROOM_S_Bframe_1606.jpg,137,231,86,140,1
CHESS_LIVINGROOM_S_Bframe_1606.jpg,29,136,90,141,1
CHESS_LIVINGROOM_S_Bframe_1620.jpg,162,259,86,138,1
CHESS_LIVINGROOM_S_Bframe_1620.jpg,63,162,90,141,1
CHESS_LIVINGROOM_S_Bframe_1659.jpg,137,239,91,143,1
CHESS_LIVINGROOM_S_Bframe_1659.jpg,45,141,91,137,1
CHESS_LIVINGROOM_S_Bframe_1734.jpg,125,224,102,157,1
CHESS_LIVINGROOM_S_Bframe_1734.jpg,33,128,99,150,1
CHESS_LIVINGROOM_S_Bframe_1755.jpg,204,299,66,124,1
CHESS_LIVINGROOM_S_Bframe_1755.jpg,2,111,27,120,1
CHESS_LIVINGROOM_S_Bframe_1812.jpg,119,213,105,159,1
CHESS_LIVINGROOM_S_Bframe_1812.jpg,23,113,95,144,1
CHESS_LIVINGROOM_S_Bframe_1918.jpg,183,300,244,299,1
CHESS_LIVINGROOM_S_Bframe_1918.jpg,110,208,108,165,1
CHESS_LIVINGROOM_S_Bframe_1918.jpg,21,105,100,152,1
CHESS_LIVINGROOM_S_Bframe_2231.jpg,2,57,264,299,1
CHESS_LIVINGROOM_S_Bframe_2231.jpg,218,296,108,160,1
CHESS_LIVINGROOM_S_Bframe_2231.jpg,19,94,63,127,1
CHESS_LIVINGROOM_S_Bframe_2234.jpg,12,64,270,298,1
CHESS_LIVINGROOM_S_Bframe_2234.jpg,222,296,112,162,1
CHESS_LIVINGROOM_S_Bframe_2234.jpg,8,95,75,158,1
CHESS_LIVINGROOM_S_Bframe_2240.jpg,215,298,126,184,1
CHESS_LIVINGROOM_S_Bframe_2240.jpg,12,101,112,194,1
CHESS_LIVINGROOM_S_Bframe_2285.jpg,147,243,110,171,1
CHESS_LIVINGROOM_S_Bframe_2285.jpg,50,145,100,158,1
CHESS_LIVINGROOM_S_Bframe_2559.jpg,98,196,163,230,1
CHESS_LIVINGROOM_S_Bframe_2559.jpg,1,101,164,218,1
CHESS_LIVINGROOM_S_Bframe_2584.jpg,120,229,105,173,1
CHESS_LIVINGROOM_S_Bframe_2584.jpg,20,118,115,171,1
CHESS_LIVINGROOM_S_Bframe_2621.jpg,158,271,54,126,1
CHESS_LIVINGROOM_S_Bframe_2621.jpg,48,156,61,120,1
CHESS_LIVINGROOM_T_Hframe_0491.jpg,204,280,106,186,1
CHESS_LIVINGROOM_T_Hframe_0491.jpg,30,140,49,151,1
CHESS_LIVINGROOM_T_Hframe_0650.jpg,222,297,99,169,1
CHESS_LIVINGROOM_T_Hframe_0650.jpg,69,174,14,104,1
CHESS_LIVINGROOM_T_Hframe_0934.jpg,183,251,92,164,1
CHESS_LIVINGROOM_T_Hframe_0934.jpg,7,132,13,99,1
CHESS_LIVINGROOM_T_Hframe_0938.jpg,227,297,99,173,1
CHESS_LIVINGROOM_T_Hframe_0938.jpg,18,138,0,51,1
CHESS_LIVINGROOM_T_Hframe_1019.jpg,110,260,81,178,1
CHESS_LIVINGROOM_T_Hframe_1019.jpg,192,234,155,182,1
CHESS_LIVINGROOM_T_Hframe_1019.jpg,28,119,23,76,1
CHESS_LIVINGROOM_T_Hframe_1100.jpg,221,288,111,187,1
CHESS_LIVINGROOM_T_Hframe_1100.jpg,81,192,34,132,1
CHESS_LIVINGROOM_T_Hframe_1130.jpg,169,239,107,180,1
CHESS_LIVINGROOM_T_Hframe_1130.jpg,28,152,50,162,1
CHESS_LIVINGROOM_T_Hframe_1169.jpg,180,264,181,271,1
CHESS_LIVINGROOM_T_Hframe_1178.jpg,88,165,173,254,1
CHESS_LIVINGROOM_T_Hframe_1320.jpg,228,297,110,180,1
CHESS_LIVINGROOM_T_Hframe_1320.jpg,42,162,23,104,1
CHESS_LIVINGROOM_T_Hframe_1343.jpg,200,270,105,178,1
CHESS_LIVINGROOM_T_Hframe_1343.jpg,7,139,48,136,1
CHESS_LIVINGROOM_T_Hframe_1449.jpg,213,282,101,168,1
CHESS_LIVINGROOM_T_Hframe_1449.jpg,25,151,44,142,1
CHESS_LIVINGROOM_T_Hframe_1458.jpg,193,263,128,198,1
CHESS_LIVINGROOM_T_Hframe_1458.jpg,3,121,44,138,1
CHESS_LIVINGROOM_T_Hframe_1640.jpg,63,287,106,240,1
CHESS_LIVINGROOM_T_Hframe_1649.jpg,7,254,128,253,1
CHESS_LIVINGROOM_T_Hframe_1668.jpg,11,255,130,260,1
CHESS_LIVINGROOM_T_Hframe_1687.jpg,14,277,156,298,1
CHESS_LIVINGROOM_T_Hframe_1687.jpg,97,166,113,162,1
CHESS_LIVINGROOM_T_Hframe_1895.jpg,31,235,120,264,1
CHESS_LIVINGROOM_T_Hframe_2107.jpg,91,300,59,204,1
CHESS_LIVINGROOM_T_Hframe_2168.jpg,47,271,25,165,1
CHESS_LIVINGROOM_T_Hframe_2168.jpg,184,248,124,163,1
CHESS_LIVINGROOM_T_Hframe_2173.jpg,55,267,29,163,1
CHESS_LIVINGROOM_T_Hframe_2173.jpg,182,245,129,167,1
CHESS_LIVINGROOM_T_Hframe_2455.jpg,46,258,137,296,1
CHESS_LIVINGROOM_T_Hframe_2455.jpg,76,140,117,146,1
CHESS_LIVINGROOM_T_Hframe_2470.jpg,80,283,91,219,1
CHESS_LIVINGROOM_T_Hframe_2470.jpg,184,203,176,186,1
CHESS_LIVINGROOM_T_Hframe_2476.jpg,91,294,96,242,1
CHESS_LIVINGROOM_T_Hframe_2601.jpg,144,294,182,299,1
CHESS_LIVINGROOM_T_Hframe_2601.jpg,185,254,122,194,1
CHESS_LIVINGROOM_T_Hframe_2601.jpg,3,121,48,144,1
CHESS_LIVINGROOM_T_Hframe_2648.jpg,123,299,157,299,1
CHESS_LIVINGROOM_T_Hframe_2648.jpg,158,225,104,172,1
CHESS_LIVINGROOM_T_Hframe_2648.jpg,1,119,54,160,1
CHESS_LIVINGROOM_T_Hframe_2698.jpg,76,274,153,299,1
CHESS_LIVINGROOM_T_Hframe_2698.jpg,118,190,106,166,1
CHESS_OFFICE_B_Sframe_0032.jpg,118,170,109,137,1
CHESS_OFFICE_B_Sframe_0032.jpg,51,129,107,194,1
CHESS_OFFICE_B_Sframe_0085.jpg,228,273,113,151,1
CHESS_OFFICE_B_Sframe_0085.jpg,187,243,123,160,1
CHESS_OFFICE_B_Sframe_0096.jpg,116,260,203,297,1
CHESS_OFFICE_B_Sframe_0096.jpg,101,171,131,166,1
CHESS_OFFICE_B_Sframe_0096.jpg,30,96,126,164,1
CHESS_OFFICE_B_Sframe_0124.jpg,170,295,184,280,1
CHESS_OFFICE_B_Sframe_0124.jpg,173,244,120,162,1
CHESS_OFFICE_B_Sframe_0124.jpg,97,171,100,148,1
CHESS_OFFICE_B_Sframe_0145.jpg,147,219,118,163,1
CHESS_OFFICE_B_Sframe_0145.jpg,69,146,107,157,1
CHESS_OFFICE_B_Sframe_0204.jpg,194,281,264,299,1
CHESS_OFFICE_B_Sframe_0204.jpg,173,268,139,207,1
CHESS_OFFICE_B_Sframe_0204.jpg,20,99,100,153,1
CHESS_OFFICE_B_Sframe_0342.jpg,186,261,90,128,1
CHESS_OFFICE_B_Sframe_0342.jpg,42,111,85,180,1
CHESS_OFFICE_B_Sframe_0350.jpg,170,249,96,135,1
CHESS_OFFICE_B_Sframe_0350.jpg,37,89,83,146,1
CHESS_OFFICE_B_Sframe_0374.jpg,168,276,151,243,1
CHESS_OFFICE_B_Sframe_0374.jpg,75,130,93,154,1
CHESS_OFFICE_B_Sframe_0383.jpg,167,264,172,268,1
CHESS_OFFICE_B_Sframe_0383.jpg,212,288,113,152,1
CHESS_OFFICE_B_Sframe_0383.jpg,90,142,93,156,1
CHESS_OFFICE_B_Sframe_0425.jpg,136,211,92,136,1
CHESS_OFFICE_B_Sframe_0425.jpg,30,89,81,137,1
CHESS_OFFICE_B_Sframe_0437.jpg,121,199,86,127,1
CHESS_OFFICE_B_Sframe_0437.jpg,19,77,70,116,1
CHESS_OFFICE_B_Sframe_0439.jpg,122,198,86,127,1
CHESS_OFFICE_B_Sframe_0439.jpg,25,81,80,134,1
CHESS_OFFICE_B_Sframe_0462.jpg,213,286,103,147,1
CHESS_OFFICE_B_Sframe_0462.jpg,100,158,93,158,1
CHESS_OFFICE_B_Sframe_0530.jpg,198,273,108,150,1
CHESS_OFFICE_B_Sframe_0530.jpg,75,140,102,185,1
CHESS_OFFICE_B_Sframe_0604.jpg,118,285,209,298,1
CHESS_OFFICE_B_Sframe_0604.jpg,128,195,104,152,1
CHESS_OFFICE_B_Sframe_0604.jpg,23,95,97,143,1
CHESS_OFFICE_B_Sframe_0657.jpg,94,187,172,250,1
CHESS_OFFICE_B_Sframe_0657.jpg,186,254,146,198,1
CHESS_OFFICE_B_Sframe_0657.jpg,75,146,82,127,1
CHESS_OFFICE_B_Sframe_0677.jpg,156,225,142,191,1
CHESS_OFFICE_B_Sframe_0677.jpg,39,105,77,120,1
CHESS_OFFICE_B_Sframe_0688.jpg,205,267,111,160,1
CHESS_OFFICE_B_Sframe_0688.jpg,56,129,57,100,1
CHESS_OFFICE_B_Sframe_0695.jpg,206,273,74,126,1
CHESS_OFFICE_B_Sframe_0695.jpg,54,127,27,77,1
CHESS_OFFICE_B_Sframe_0745.jpg,233,297,59,107,1
CHESS_OFFICE_B_Sframe_0745.jpg,102,165,20,82,1
CHESS_OFFICE_B_Sframe_0747.jpg,136,198,65,111,1
CHESS_OFFICE_B_Sframe_0747.jpg,3,75,25,90,1
CHESS_OFFICE_B_Sframe_0771.jpg,225,288,92,136,1
CHESS_OFFICE_B_Sframe_0771.jpg,67,139,54,125,1
CHESS_OFFICE_B_Sframe_0840.jpg,194,257,102,146,1
CHESS_OFFICE_B_Sframe_0840.jpg,69,134,63,133,1
CHESS_OFFICE_B_Sframe_0856.jpg,175,238,100,148,1
CHESS_OFFICE_B_Sframe_0856.jpg,65,142,66,155,1
CHESS_OFFICE_B_Sframe_0910.jpg,137,199,94,139,1
CHESS_OFFICE_B_Sframe_0910.jpg,26,113,11,88,1
CHESS_OFFICE_B_Sframe_0944.jpg,29,117,152,222,1
CHESS_OFFICE_B_Sframe_0944.jpg,144,209,140,195,1
CHESS_OFFICE_B_Sframe_0944.jpg,44,107,113,160,1
CHESS_OFFICE_B_Sframe_0949.jpg,98,189,139,213,1
CHESS_OFFICE_B_Sframe_0949.jpg,217,283,138,184,1
CHESS_OFFICE_B_Sframe_0949.jpg,117,164,120,140,1
CHESS_OFFICE_B_Sframe_1027.jpg,172,239,124,173,1
CHESS_OFFICE_B_Sframe_1027.jpg,6,81,121,209,1
CHESS_OFFICE_B_Sframe_1030.jpg,178,247,122,174,1
CHESS_OFFICE_B_Sframe_1030.jpg,11,85,122,207,1
CHESS_OFFICE_B_Sframe_1184.jpg,154,215,77,126,1
CHESS_OFFICE_B_Sframe_1184.jpg,14,81,65,133,1
CHESS_OFFICE_B_Sframe_1203.jpg,141,206,75,120,1
CHESS_OFFICE_B_Sframe_1203.jpg,17,90,69,153,1
CHESS_OFFICE_B_Sframe_1322.jpg,77,282,138,284,1
CHESS_OFFICE_B_Sframe_1322.jpg,127,198,92,138,1
CHESS_OFFICE_B_Sframe_1322.jpg,17,84,75,125,1
CHESS_OFFICE_B_Sframe_1345.jpg,84,300,157,295,1
CHESS_OFFICE_B_Sframe_1345.jpg,126,202,86,137,1
CHESS_OFFICE_B_Sframe_1345.jpg,22,88,70,124,1
CHESS_OFFICE_B_Sframe_1433.jpg,214,284,70,133,1
CHESS_OFFICE_B_Sframe_1433.jpg,134,210,37,81,1
CHESS_OFFICE_B_Sframe_1476.jpg,110,183,75,147,1
CHESS_OFFICE_B_Sframe_1476.jpg,30,106,85,128,1
CHESS_OFFICE_B_Sframe_1477.jpg,223,293,76,149,1
CHESS_OFFICE_B_Sframe_1477.jpg,143,220,87,130,1
CHESS_OFFICE_B_Sframe_1484.jpg,81,151,91,166,1
CHESS_OFFICE_B_Sframe_1484.jpg,6,83,94,136,1
CHESS_OFFICE_B_Sframe_1535.jpg,92,300,205,298,1
CHESS_OFFICE_B_Sframe_1535.jpg,72,147,97,153,1
CHESS_OFFICE_B_Sframe_1535.jpg,2,62,91,148,1
CHESS_OFFICE_B_Sframe_1580.jpg,162,235,104,161,1
CHESS_OFFICE_B_Sframe_1580.jpg,85,147,100,158,1
CHESS_OFFICE_B_Sframe_1663.jpg,95,278,201,298,1
CHESS_OFFICE_B_Sframe_1663.jpg,116,194,95,143,1
CHESS_OFFICE_B_Sframe_1663.jpg,47,117,74,126,1
CHESS_OFFICE_B_Sframe_1707.jpg,33,156,127,226,1
CHESS_OFFICE_B_Sframe_1707.jpg,135,208,102,162,1
CHESS_OFFICE_B_Sframe_1707.jpg,37,99,73,131,1
CHESS_OFFICE_B_Sframe_1768.jpg,173,238,102,160,1
CHESS_OFFICE_B_Sframe_1768.jpg,42,104,75,138,1
CHESS_OFFICE_B_Sframe_1769.jpg,146,214,105,160,1
CHESS_OFFICE_B_Sframe_1769.jpg,14,81,71,136,1
CHESS_OFFICE_B_Sframe_1770.jpg,214,281,105,160,1
CHESS_OFFICE_B_Sframe_1770.jpg,82,144,74,138,1
CHESS_OFFICE_B_Sframe_1832.jpg,166,232,93,146,1
CHESS_OFFICE_B_Sframe_1832.jpg,92,157,83,147,1
CHESS_OFFICE_B_Sframe_1876.jpg,133,264,103,184,1
CHESS_OFFICE_B_Sframe_1876.jpg,198,248,94,118,1
CHESS_OFFICE_B_Sframe_1876.jpg,103,164,80,139,1
CHESS_OFFICE_B_Sframe_1887.jpg,55,87,282,298,1
CHESS_OFFICE_B_Sframe_1887.jpg,211,276,93,143,1
CHESS_OFFICE_B_Sframe_1887.jpg,137,202,77,140,1
CHESS_OFFICE_B_Sframe_1906.jpg,98,166,87,141,1
CHESS_OFFICE_B_Sframe_1906.jpg,23,90,87,149,1
CHESS_OFFICE_B_Sframe_1915.jpg,174,241,95,142,1
CHESS_OFFICE_B_Sframe_1915.jpg,99,167,89,144,1
CHESS_OFFICE_B_Sframe_2028.jpg,144,255,169,251,1
CHESS_OFFICE_B_Sframe_2028.jpg,142,211,124,182,1
CHESS_OFFICE_B_Sframe_2028.jpg,64,124,109,177,1
CHESS_OFFICE_B_Sframe_2035.jpg,124,259,162,240,1
CHESS_OFFICE_B_Sframe_2035.jpg,104,173,117,171,1
CHESS_OFFICE_B_Sframe_2035.jpg,23,83,102,174,1
CHESS_OFFICE_B_Sframe_2037.jpg,138,286,179,276,1
CHESS_OFFICE_B_Sframe_2037.jpg,99,163,122,184,1
CHESS_OFFICE_B_Sframe_2037.jpg,17,79,104,173,1
CHESS_OFFICE_B_Sframe_2044.jpg,180,243,115,176,1
CHESS_OFFICE_B_Sframe_2044.jpg,100,161,99,165,1
CHESS_OFFICE_B_Sframe_2066.jpg,174,281,165,237,1
CHESS_OFFICE_B_Sframe_2066.jpg,170,231,113,167,1
CHESS_OFFICE_B_Sframe_2066.jpg,89,148,100,166,1
CHESS_OFFICE_B_Sframe_2103.jpg,162,227,78,144,1
CHESS_OFFICE_B_Sframe_2103.jpg,57,151,68,157,1
CHESS_OFFICE_B_Sframe_2138.jpg,163,217,100,163,1
CHESS_OFFICE_B_Sframe_2138.jpg,76,160,93,209,1
CHESS_OFFICE_B_Sframe_2144.jpg,157,217,100,161,1
CHESS_OFFICE_B_Sframe_2144.jpg,78,152,96,212,1
CHESS_OFFICE_B_Sframe_2160.jpg,130,195,100,163,1
CHESS_OFFICE_B_Sframe_2160.jpg,58,131,110,230,1
CHESS_OFFICE_B_Sframe_2198.jpg,171,226,96,158,1
CHESS_OFFICE_B_Sframe_2198.jpg,85,171,91,195,1
CHESS_OFFICE_B_Sframe_2199.jpg,83,140,97,160,1
CHESS_OFFICE_B_Sframe_2199.jpg,1,87,95,198,1
CHESS_OFFICE_B_Sframe_2223.jpg,79,125,99,161,1
CHESS_OFFICE_B_Sframe_2223.jpg,3,100,97,210,1
CHESS_OFFICE_B_Sframe_2269.jpg,204,270,98,160,1
CHESS_OFFICE_B_Sframe_2269.jpg,45,101,106,161,1
CHESS_OFFICE_B_Sframe_2292.jpg,206,251,61,125,1
CHESS_OFFICE_B_Sframe_2292.jpg,85,146,74,122,1
CHESS_OFFICE_B_Sframe_2405.jpg,165,232,133,190,1
CHESS_OFFICE_B_Sframe_2405.jpg,83,156,133,198,1
CHESS_OFFICE_B_Sframe_2445.jpg,155,193,0,28,1
CHESS_OFFICE_B_Sframe_2445.jpg,36,99,137,207,1
CHESS_OFFICE_B_Sframe_2472.jpg,119,155,0,47,1
CHESS_OFFICE_B_Sframe_2472.jpg,5,65,133,203,1
CHESS_OFFICE_B_Sframe_2476.jpg,119,294,212,298,1
CHESS_OFFICE_B_Sframe_2476.jpg,20,84,134,204,1
CHESS_OFFICE_B_Sframe_2476.jpg,138,173,2,49,1
CHESS_OFFICE_B_Sframe_2509.jpg,251,295,2,52,1
CHESS_OFFICE_B_Sframe_2509.jpg,141,202,133,203,1
CHESS_OFFICE_B_Sframe_2521.jpg,109,275,217,299,1
CHESS_OFFICE_B_Sframe_2521.jpg,124,168,1,54,1
CHESS_OFFICE_B_Sframe_2521.jpg,15,75,137,207,1
CHESS_OFFICE_B_Sframe_2584.jpg,114,277,211,292,1
CHESS_OFFICE_B_Sframe_2584.jpg,106,151,20,97,1
CHESS_OFFICE_B_Sframe_2584.jpg,9,70,175,248,1
CHESS_OFFICE_B_Sframe_2585.jpg,118,284,206,290,1
CHESS_OFFICE_B_Sframe_2585.jpg,112,157,15,96,1
CHESS_OFFICE_B_Sframe_2585.jpg,15,75,172,246,1
CHESS_OFFICE_B_Sframe_2590.jpg,129,290,208,291,1
CHESS_OFFICE_B_Sframe_2590.jpg,108,157,13,96,1
CHESS_OFFICE_B_Sframe_2590.jpg,13,77,169,244,1
CHESS_OFFICE_B_Sframe_2591.jpg,141,297,207,286,1
CHESS_OFFICE_B_Sframe_2591.jpg,117,167,17,94,1
CHESS_OFFICE_B_Sframe_2591.jpg,22,83,170,242,1
CHESS_OFFICE_B_Sframe_2620.jpg,124,276,210,292,1
CHESS_OFFICE_B_Sframe_2620.jpg,100,151,14,87,1
CHESS_OFFICE_B_Sframe_2620.jpg,5,66,161,231,1
CHESS_OFFICE_H_Tframe_0040.jpg,173,286,238,299,1
CHESS_OFFICE_H_Tframe_0040.jpg,222,277,131,190,1
CHESS_OFFICE_H_Tframe_0040.jpg,81,148,134,194,1
CHESS_OFFICE_H_Tframe_0073.jpg,201,270,173,247,1
CHESS_OFFICE_H_Tframe_0073.jpg,83,141,139,186,1
CHESS_OFFICE_H_Tframe_0099.jpg,137,197,156,198,1
CHESS_OFFICE_H_Tframe_0099.jpg,23,71,160,213,1
CHESS_OFFICE_H_Tframe_0132.jpg,245,299,147,184,1
CHESS_OFFICE_H_Tframe_0132.jpg,119,165,110,153,1
CHESS_OFFICE_H_Tframe_0133.jpg,233,288,144,182,1
CHESS_OFFICE_H_Tframe_0133.jpg,107,153,101,149,1
CHESS_OFFICE_H_Tframe_0142.jpg,232,291,140,183,1
CHESS_OFFICE_H_Tframe_0142.jpg,120,186,116,165,1
CHESS_OFFICE_H_Tframe_0199.jpg,175,240,134,177,1
CHESS_OFFICE_H_Tframe_0199.jpg,64,139,96,159,1
CHESS_OFFICE_H_Tframe_0283.jpg,112,195,160,252,1
CHESS_OFFICE_H_Tframe_0283.jpg,209,270,129,172,1
CHESS_OFFICE_H_Tframe_0283.jpg,145,205,117,158,1
CHESS_OFFICE_H_Tframe_0299.jpg,226,286,99,136,1
CHESS_OFFICE_H_Tframe_0299.jpg,156,218,88,128,1
CHESS_OFFICE_H_Tframe_0325.jpg,209,266,153,193,1
CHESS_OFFICE_H_Tframe_0325.jpg,52,123,170,238,1
CHESS_OFFICE_H_Tframe_0348.jpg,119,177,170,209,1
CHESS_OFFICE_H_Tframe_0348.jpg,52,106,167,206,1
CHESS_OFFICE_H_Tframe_0481.jpg,205,270,134,178,1
CHESS_OFFICE_H_Tframe_0481.jpg,90,160,101,194,1
CHESS_OFFICE_H_Tframe_0492.jpg,114,255,194,298,1
CHESS_OFFICE_H_Tframe_0492.jpg,133,195,123,165,1
CHESS_OFFICE_H_Tframe_0492.jpg,18,86,99,189,1
CHESS_OFFICE_H_Tframe_0548.jpg,197,268,88,156,1
CHESS_OFFICE_H_Tframe_0548.jpg,101,165,122,163,1
CHESS_OFFICE_H_Tframe_0568.jpg,111,177,116,158,1
CHESS_OFFICE_H_Tframe_0568.jpg,22,85,84,131,1
CHESS_OFFICE_H_Tframe_0599.jpg,170,240,106,148,1
CHESS_OFFICE_H_Tframe_0599.jpg,22,103,134,220,1
CHESS_OFFICE_H_Tframe_0613.jpg,91,203,203,298,1
CHESS_OFFICE_H_Tframe_0613.jpg,159,221,122,166,1
CHESS_OFFICE_H_Tframe_0613.jpg,94,148,121,162,1
CHESS_OFFICE_H_Tframe_0648.jpg,156,292,237,299,1
CHESS_OFFICE_H_Tframe_0648.jpg,66,133,135,180,1
CHESS_OFFICE_H_Tframe_0648.jpg,1,63,132,174,1
CHESS_OFFICE_H_Tframe_0693.jpg,144,232,178,256,1
CHESS_OFFICE_H_Tframe_0693.jpg,64,133,110,152,1
CHESS_OFFICE_H_Tframe_0693.jpg,1,64,110,155,1
CHESS_OFFICE_H_Tframe_0735.jpg,125,193,148,191,1
CHESS_OFFICE_H_Tframe_0735.jpg,0,41,96,163,1
CHESS_OFFICE_H_Tframe_0758.jpg,152,203,177,223,1
CHESS_OFFICE_H_Tframe_0758.jpg,63,152,146,217,1
CHESS_OFFICE_H_Tframe_0819.jpg,159,296,189,295,1
CHESS_OFFICE_H_Tframe_0819.jpg,131,197,119,168,1
CHESS_OFFICE_H_Tframe_0819.jpg,77,130,113,154,1
CHESS_OFFICE_H_Tframe_0837.jpg,125,277,195,298,1
CHESS_OFFICE_H_Tframe_0837.jpg,89,151,108,160,1
CHESS_OFFICE_H_Tframe_0837.jpg,6,70,104,153,1
CHESS_OFFICE_H_Tframe_0915.jpg,188,283,148,235,1
CHESS_OFFICE_H_Tframe_0915.jpg,234,292,122,177,1
CHESS_OFFICE_H_Tframe_0915.jpg,127,190,100,150,1
